,Released,Title,Source,Production Budget,Opening Weekend Revenue,Domestic Box Office,Infl. Adj. Dom. Box Office,International Box Office,Worldwide Box Office,ratings,awards,rated,runtime,genere,metascore,imdbRating,imdbVotes,imdbID,nominations,trailer ids,max viewcount,Infl. Adj. Production Budget,Infl. Adj. International Box Office,Infl. Adj. Worldwide Box Office,Infl. Adj. Opening Weekend Revenue,Genre,release_year,release_month
432,2004-06-18 00:00:00+00:00,The Terminal,Based on Real Life Events,75000000,19053199,77073959,113066624,141600000,218673959,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",7 wins & 8 nominations.,PG-13,128,"Comedy, Drama, Romance",55,7.3,378486,tt0362227,8,"['B-suuEQyoVc', 'iAXIMQ1iXFs']",31787,110024149,207725594,320792218,27950826,Comedy,2004,6
433,2004-06-11 00:00:00+00:00,Garfield,Based on Comic/Graphic Novel,50000000,21727611,75367693,110563551,132726857,208094550,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",1 win & 1 nomination.,PG,80,"Animation, Comedy, Family, Fantasy",27,5,75214,tt0356634,0,['5g1SLGRM6qU'],515370,73349433,194708794,305272345,31874158,Animation,2004,6
434,2004-10-29 00:00:00+00:00,Ray,Based on Real Life Events,40000000,20039730,75305995,110303916,49517099,124823094,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",Won 2 Oscars. Another 52 wins & 54 nominations.,PG-13,152,"Biography, Drama, Music",73,7.7,131615,tt0350258,54,['X1rJvSF3l6k'],440779,58589713,72529815,182833731,29353050,Drama,2004,10
435,2004-10-01 00:00:00+00:00,Ladder 49,Original Screenplay,60000000,22088204,74541707,109321130,27791141,102332848,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",1 win & 7 nominations.,PG-13,115,"Action, Drama, Thriller",47,6.5,53543,tt0349710,7,['jpU7gzT6CdM'],263654,87994601,40757839,150078969,32394045,Drama,2004,10
436,2004-11-24 00:00:00+00:00,Christmas with the Kranks,Based on Fiction Book/Short Story,50000000,21570867,73701902,108091252,22767285,96469187,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",3 wins & 4 nominations.,PG,99,"Comedy, Family",22,5.3,40254,tt0388419,4,['jiPMySZo0Sc'],79048,73330028,33390513,141481765,31635845,Comedy,2004,11
437,2004-10-22 00:00:00+00:00,Sideways,Based on Fiction Book/Short Story,17000000,207042,71502303,102645750,38290889,109793192,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",Won 1 Oscar. Another 122 wins & 89 nominations.,R,127,"Comedy, Drama, Romance",94,7.5,172937,tt0375063,89,['Pqbz8yojxBY'],444372,24404497,54968817,157614567,297220,Comedy,2004,10
438,2004-06-23 00:00:00+00:00,White Chicks,Original Screenplay,20000000,19676748,69148997,101440797,42300000,111448997,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",3 wins & 13 nominations.,PG-13,109,"Comedy, Crime",41,5.6,123462,tt0381707,13,['aeVkbNka9HM'],914365,29339773,62053621,163494418,28865566,Comedy,2004,6
439,2004-03-05 00:00:00+00:00,Hidalgo,Original Screenplay,78000000,18829435,67286731,98708872,40800000,108086731,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",1 win & 2 nominations.,PG-13,136,"Action, Adventure, Biography, Drama, Sport, Western",54,6.7,74847,tt0317648,2,"['rV0K8ddyKh8', 'i2sRtzNRDCA']",115225,114425116,59853137,158562009,27622567,Western,2004,3
440,2004-09-24 00:00:00+00:00,The Forgotten,Original Screenplay,50000000,21022111,66711892,97865587,50500000,117211892,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",7 nominations.,PG-13,91,"Drama, Mystery, Sci-Fi, Thriller",43,5.8,62552,tt0356618,7,['omMvU7J8uf8'],99182,73349431,74082925,171948512,30839197,Crime,2004,9
441,2004-04-16 00:00:00+00:00,Kill Bill: Vol. 2,Original Screenplay,55000000,25104949,66207920,97126265,87328062,153535982,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",Nominated for 2 Golden Globes. Another 22 wins & 82 nominations.,R,137,"Action, Crime, Thriller",83,8,646517,tt0378194,82,['WTt8cCIvGYI'],699256,80684373,128109272,225235537,36828674,Action,2004,4
442,2004-07-30 00:00:00+00:00,The Manchurian Candidate,Remake,80000000,20018620,65948711,96746014,30200000,96148711,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",Nominated for 1 Golden Globe. Another 1 win & 11 nominations.,R,129,"Drama, Mystery, Sci-Fi, Thriller",76,6.6,99413,tt0368008,11,['tgCyowLRfvA'],20755,117359096,44303058,141049072,29367089,Mystery,2004,7
443,2004-02-06 00:00:00+00:00,Barbershop 2: Back in Business,Original Screenplay,18000000,24241612,65070412,95457559,772000,65842412,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",2 wins & 10 nominations.,PG-13,106,"Comedy, Drama",59,5.7,13735,tt0337579,10,['8YSs8Lzb6FI'],227400,26405796,1132515,96590074,35562170,,2004,2
444,2004-02-06 00:00:00+00:00,Miracle,Based on Real Life Events,28000000,19377577,64378093,94441931,96612,64474705,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",2 wins & 4 nominations.,PG,135,"Biography, Drama, History, Sport",68,7.5,44647,tt0349825,4,['X7xfRXGMrDM'],381449,41075681,141728,94583659,28426685,Drama,2004,2
445,2004-10-08 00:00:00+00:00,Friday Night Lights,Based on Fiction Book/Short Story,30000000,20269025,61255921,89861741,694849,61950770,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",2 wins & 5 nominations.,PG-13,118,"Action, Drama, Sport",70,7.2,55967,tt0390022,5,['dzwJFNZLvxo'],83438,44009659,1019335,90881076,29734429,Drama,2004,10
446,2004-04-02 00:00:00+00:00,Hellboy,Based on Comic/Graphic Novel,60000000,23172440,59623958,87467670,40200000,99823958,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",3 wins & 23 nominations.,PG-13,122,"Action, Fantasy, Horror, Sci-Fi",72,6.8,297351,tt0167190,23,['qc4-3QmiFak'],79709,88019319,58972943,146440613,33993706,Fantasy,2004,4
447,2004-06-11 00:00:00+00:00,The Stepford Wives,Remake,100000000,21406781,59475623,87250068,36746348,96221971,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",3 wins.,PG-13,93,"Comedy, Horror, Sci-Fi, Thriller",42,5.3,58015,tt0327162,0,['B3HASgMS7w0'],692604,146698871,53906477,141156545,31403506,Horror,2004,6
448,2004-03-19 00:00:00+00:00,Dawn of the Dead,Remake,28000000,26722575,58990765,86538787,44462110,103452875,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",1 win & 17 nominations.,R,101,"Action, Horror",59,7.3,225770,tt0363547,17,['DV8mJcuYVaA'],151531,41075684,65225413,151764200,39201716,Fantasy,2004,3
449,2004-08-20 00:00:00+00:00,Without a Paddle,Based on Fiction Book/Short Story,30000000,13528946,58156435,85312599,6964845,65121280,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",,PG-13,95,"Adventure, Comedy, Mystery",29,5.9,42812,tt0364751,0,"['t8pz1gIVWYc', 'CutKiSmYBIg']",660886,44008508,10217081,95529680,19846291,Action,2004,8
450,2004-10-15 00:00:00+00:00,Shall We Dance?,Remake,40000000,11783467,57887882,84887080,60210000,118097882,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",55 wins & 7 nominations.,PG,136,"Comedy, Drama, Music, Romance",68,7.7,10151,tt0117615,7,['UGtS3CL-zpo'],271098,58656200,88292245,173179325,17279335,Music,2004,10
451,2004-06-11 00:00:00+00:00,The Chronicles of Riddick,Original Screenplay,120000000,24289165,57712751,84663949,49500000,107212751,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",5 nominations.,R,119,"Action, Adventure, Sci-Fi, Thriller",38,6.7,208292,tt0296572,5,['cSqQxoT3wMQ'],31133,176038634,72615936,157279885,35631928,Action,2004,6
452,2004-04-23 00:00:00+00:00,13 Going On 30,Original Screenplay,37000000,21054238,57139723,83823324,40518989,97658712,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",11 nominations.,PG-13,98,"Comedy, Fantasy, Romance",57,6.1,155539,tt0337563,11,['SApIKVq1iJQ'],657421,54278579,59440896,143264220,30886327,,2004,4
453,2004-08-27 00:00:00+00:00,Hero,Original Screenplay,17000000,18004319,53652140,78707084,123883818,177535958,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Metacritic', 'Value': '85/100'}]",Nominated for 1 Oscar. Another 46 wins & 43 nominations.,PG-13,107,"Action, Adventure, History",85,7.9,168858,tt0299977,43,['OJw8o49CNZI'],150952,24938808,181736163,260443247,26412132,Drama,2004,8
454,2004-12-08 00:00:00+00:00,Blade: Trinity,Based on Comic/Graphic Novel,65000000,16061271,52397389,76668758,78955776,131353165,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",1 nomination.,R,113,"Action, Horror, Sci-Fi",38,5.9,159768,tt0359013,0,"['qcHEDGs7eAY', 'fPcNbsW69Eg']",265041,95109114,115529445,192198203,23501127,Science Fiction,2004,12
455,2004-07-07 00:00:00+00:00,King Arthur,Based on Folk Tale/Legend/Fairytale,90000000,15193907,51877963,76104384,152000000,203877963,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",4 wins & 8 nominations.,PG-13,126,"Action, Adventure, Drama, History, War",46,6.3,155107,tt0349683,8,['ZZj63jO4TAI'],372624,132028980,222982278,299086662,22289289,Adventure,2004,7
456,2004-11-12 00:00:00+00:00,Finding Neverland,Based on Play,25000000,220524,51676606,74573130,63359502,115036108,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",Won 1 Oscar. Another 19 wins & 80 nominations.,PG,106,"Biography, Drama, Family",67,7.7,193641,tt0308644,80,['m41gObaKgOw'],37063,36076832,91432405,166005535,318232,Drama,2004,11
457,2004-07-16 00:00:00+00:00,A Cinderella Story,Based on Folk Tale/Legend/Fairytale,19000000,13623350,51438175,75459214,18725930,70164105,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",6 wins & 8 nominations.,PG,95,"Comedy, Family, Romance",25,5.9,77163,tt0356470,8,[],,27872782,27470724,102929938,19985298,Comedy,2004,7
458,2004-12-22 00:00:00+00:00,The Phantom of the Opera,Based on Musical or Opera,55000000,4001890,51225796,73543472,102544256,153770052,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",Nominated for 3 Oscars. Another 7 wins & 39 nominations.,PG-13,143,"Drama, Musical, Romance, Thriller",40,7.3,111932,tt0293508,39,[],,78961993,147219979,220763451,5745403,Drama,2004,12
459,2004-09-10 00:00:00+00:00,Resident Evil: Apocalypse,Based on Game,50000000,23036273,50740078,74435113,74428656,125168734,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",6 wins & 3 nominations.,R,94,"Action, Horror, Sci-Fi, Thriller",35,6.2,179356,tt0318627,3,['7IM9e3yYLzM'],417807,73349427,109185985,183621098,33793948,Horror,2004,9
460,2004-04-02 00:00:00+00:00,Home on the Range,Original Screenplay,110000000,13880771,50026353,73388092,26456108,76482461,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",5 nominations.,PG,76,"Animation, Adventure, Comedy, Family, Music, Western",50,5.3,18694,tt0299172,5,['LMW_nGAsLfc'],597567,161368751,38810810,112198902,20362933,Animation,2004,4
461,2004-12-25 00:00:00+00:00,Fat Albert,Based on TV,45000000,10021510,48114556,69906578,449000,48563556,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",1 nomination.,PG,93,"Animation, Comedy, Family, Fantasy, Romance",39,4.3,10846,tt0396592,0,['Ski1HSuFKW8'],752858,65381378,652360,70558938,14560447,Comedy,2004,12
462,2004-03-12 00:00:00+00:00,Secret Window,Based on Fiction Book/Short Story,40000000,18237568,47958031,70353888,44153520,92111551,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",3 nominations.,PG-13,96,"Drama, Mystery, Thriller",46,6.6,174318,tt0363988,3,['QboGT3v7c5A'],1396641,58679546,64772713,135126601,26754305,Thriller,2004,3
463,2004-04-02 00:00:00+00:00,Walking Tall,Remake,56000000,15501114,46213824,67795153,1100000,47313824,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",2 nominations.,PG-13,86,"Action, Crime",44,6.3,67645,tt0351977,2,['edR_niqKp1Q'],641108,82151361,1613687,69408840,22739957,Adventure,2004,4
464,2004-12-29 00:00:00+00:00,In Good Company,Original Screenplay,26000000,151750,45489752,64661086,18000000,63489752,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",2 wins & 8 nominations.,PG-13,109,"Comedy, Drama, Romance",66,6.4,52298,tt0385267,8,['8M7z4LoGVEY'],78126,36957515,25585972,90247058,215703,Comedy,2004,12
465,2004-12-17 00:00:00+00:00,Spanglish,Original Screenplay,75000000,8817853,42044321,61173094,12300000,54344321,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",Nominated for 1 Golden Globe. Another 5 wins & 14 nominations.,PG-13,131,"Comedy, Drama, Romance",48,6.4,75650,tt0371246,14,"['HXkSBXrdDxs', 'GtzwDv0lrBg']",1204434,109122515,17896092,79069186,12829683,Comedy,2004,12
466,2004-08-20 00:00:00+00:00,Exorcist: The Beginning,Based on Fiction Book/Short Story,78000000,18054001,41814863,61341930,2142678,43957541,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",6 nominations.,R,114,"Horror, Mystery, Thriller",30,5.1,32367,tt0204313,6,['eHJEMIYNFFY'],682621,114425115,3143284,64485214,26485014,Horror,2004,8
467,2004-11-12 00:00:00+00:00,Bridget Jones: The Edge Of Reason,Based on Fiction Book/Short Story,50000000,8684055,40203020,58962489,223691531,263894551,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",Nominated for 1 Golden Globe. Another 10 nominations.,R,108,"Comedy, Drama, Romance",44,6,100374,tt0317198,10,['2DFQNPx5sxA'],708929,73330920,328070116,387032605,12736194,,2004,11
468,2004-07-23 00:00:00+00:00,Catwoman,Based on Comic/Graphic Novel,100000000,16728411,40202379,58976436,41943000,82145379,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",13 wins & 8 nominations.,PG-13,104,"Action, Crime, Fantasy",27,3.3,105663,tt0327554,8,"['ePgLOVNMSTo', 'BjxeQxinT3A']",1061489,146698870,61529907,120506343,24540390,Action,2004,7
469,2004-03-26 00:00:00+00:00,The Ladykillers,Remake,35000000,12634563,39692139,58227913,37700000,77392139,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",6 wins & 4 nominations.,R,104,"Comedy, Crime, Thriller",56,6.2,95458,tt0335245,4,"['HNX6W0aXJqk', 'BVL6AjybCZ0']",469007,51344598,55305467,113533380,18534759,Comedy,2004,3
470,2004-09-17 00:00:00+00:00,Sky Captain and the World of Tomorrow,Original Screenplay,70000000,15580278,37760080,55393610,11970774,49730854,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",8 wins & 19 nominations.,PG,106,"Action, Adventure, Mystery, Sci-Fi, Thriller",64,6,79899,tt0346156,19,['cY3ypQD6p2s'],392603,102689207,17560989,72954599,22856091,Mystery,2004,9
471,2004-05-28 00:00:00+00:00,Raising Helen,Original Screenplay,50000000,10985597,37485528,54990839,12443152,49928680,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",1 nomination.,PG-13,119,"Comedy, Drama, Romance",38,6,34572,tt0350028,0,['022ampc_2gc'],,73349425,18253961,73244800,16115744,Drama,2004,5
472,2004-03-19 00:00:00+00:00,Eternal Sunshine of the Spotless Mind,Based on Fiction Book/Short Story,20000000,8175198,34366518,50415287,38204244,72570762,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",Won 1 Oscar. Another 72 wins & 110 nominations.,R,108,"Drama, Romance, Sci-Fi",89,8.3,852730,tt0338013,110,"['rb9a00bXf-U', 'quuMv7cGUn0']",670026,29339770,56045186,106460473,11992921,Science Fiction,2004,3
473,2004-11-24 00:00:00+00:00,Alexander,Based on Real Life Events,155000000,13687087,34297191,50300000,133000000,167297191,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",6 wins & 19 nominations.,R,175,"Action, Biography, Drama, History, War",39,5.6,157355,tt0346491,19,"['Bh6LKIdxqCU', 'WPwTtlx7wQU']",2165148,227321823,195056790,245356790,20073377,War,2004,11
474,2004-12-03 00:00:00+00:00,Closer,Based on Play,35000000,7707972,33987757,49560896,82189938,116177695,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",Nominated for 2 Oscars. Another 21 wins & 47 nominations.,R,104,"Drama, Romance",65,7.2,194809,tt0376541,47,['BdmOjfGTUzQ'],1265450,51036947,119849243,169410139,11239753,Drama,2004,12
475,2004-04-16 00:00:00+00:00,The Punisher,Based on Comic/Graphic Novel,33000000,13834527,33664370,49385246,20869404,54533774,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",Nominated for 1 Primetime Emmy. Another 1 win & 11 nominations.,TV-MA,53,"Action, Adventure, Crime, Drama, Sci-Fi, Thriller",,8.5,163630,tt5675620,11,"['jNT92z4NGSQ', 'TqVSFchQEyM']",166477,48410622,30615177,80000423,20295092,Action,2004,4
476,2004-10-15 00:00:00+00:00,Team America: World Police,Original Screenplay,20000000,12120358,32774834,48079164,18173977,50948811,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",1 win & 11 nominations.,R,98,"Action, Comedy",64,7.2,154339,tt0372588,11,['RPBX47zSktc'],1822551,29339073,26660382,74739546,17780004,Music,2004,10
477,2004-09-10 00:00:00+00:00,Cellular,Original Screenplay,45000000,10100571,32003620,46948941,29472364,61475984,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",2 nominations.,PG-13,94,"Action, Crime, Thriller",60,6.5,89753,tt0337921,2,['7DKQh59_yCo'],279769,66014480,43235617,90184558,14817421,Action,2004,9
